240002543417|DAVID BUSARELLO|44044|UNIÃO|Deferido
240002541376|DELEGADO JORGE KOCH|15000|MDB|Deferido
240002539990|DELEGADO ULISSES GABRIEL|22111|PL|Deferido
240002537094|DEPUTADO MARCOS VIEIRA|45699|PSDB|Deferido
240002551458|DIEGO MACHADO|55100|PSD|Deferido
240002540092|DIONÍSIO BERTOLDI|13456|PT|Deferido
240002533274|DORLEI|12678|PDT|Deferido
240002537814|DOUGLAS MERIZ|50505|PSOL|Deferido
240002552928|DR ADRIANO MACHADO (CHIQUINHO)|25225|PRD|Deferido
240002539585|DR MARIO CARVALHO|20034|PODE|Deferido
240002541370|DR NATEL|15055|MDB|Deferido
240002533275|DR. ANIBAL DARIO|12999|PDT|Deferido
240002543411|DR. IRANI|11111|PP|Deferido
240002537936|DR. JORGE|10210|REPUBLICANOS|Deferido
240002537917|DR. PAULO CORAL|10555|REPUBLICANOS|Deferido
240002537934|DR. RONI RIBEIRO|10999|REPUBLICANOS|Deferido
240002543392|DR. VICENTE|44000|UNIÃO|Deferido
240002541388|DR.ELCIO|15777|MDB|Deferido
240002537924|DRA AYNOÃ MELLO|10500|REPUBLICANOS|Renúncia
240002537098|EDINHO DA CASA AZUL|45444|PSDB|Deferido
240002537923|EDSON PIRIQUITO|10015|REPUBLICANOS|Deferido
240002551694|ELEANE PATRIOTA|70022|AVANTE|Deferido
240002533276|ELIANE ARAÚJO|12444|PDT|Deferido
240002541372|ELIZEU MATTOS|15001|MDB|Indeferido em prazo recursal ou com recurso
240002535442|ELY SILVEIRA|30777|NOVO|Deferido
240002541385|EMERSON MAAS|15670|MDB|Deferido
240002541374|EMERSON STEIN|15100|MDB|Deferido
240002552123|EMMANUEL TUCA|25000|PRD|Renúncia
240002539549|ERONI FORESTI|20400|PODE|Renúncia
240002543390|EVANDRO SCAINI|11234|PP|Deferido
240002539959|EVERALDO DI BERTI|22007|PL|Deferido
240002537914|EXPEDITO MICHELS DA FUCAP|10110|REPUBLICANOS|Deferido
240002537096|FABI DA EDUCAÇÃO|23456|CIDADANIA|Deferido
240002540084|FABIANO DA LUZ|13500|PT|Deferido
240002537813|FABINHO HENSCHEL|50007|PSOL|Deferido
240002539561|FABIO BOTELHO|20020|PODE|Deferido
240002537820|FÁBIO DE OLIVEIRA|50369|PSOL|Deferido
240002552921|FELIPE FERREIRA (GÊMEOS)|20800|PODE|Deferido
240002541382|FERNANDO KRELLING|15655|MDB|Deferido
240002539978|FLÁVIA RIBAS|22211|PL|Deferido
240002539550|FLAVIANA ROCHO|20250|PODE|Deferido
240002543552|FRAN VILLANI|14007|MISSÃO|Aguardando julgamento
240002539974|FRIGO|22100|PL|Deferido
240002537910|GABRIEL CARRARA|10101|REPUBLICANOS|Deferido
240002543553|GABRIEL OLIVEIRA|14140|MISSÃO|Aguardando julgamento
240002543400|GEAN LOUREIRO|44123|UNIÃO|Deferido
240002537809|GELEIA|50550|PSOL|Deferido
240002537818|GERSON POPAYE|50111|PSOL|Deferido
240002539566|GILBERTO LEAL - GIBA|20333|PODE|Deferido
240002535455|GILSON CICONET|30033|NOVO|Deferido
240002540100|GISLAINE DURSKI|13113|PT|Deferido
240002543388|GRINGO LADOMENEGA|44555|UNIÃO|Deferido
240002533287|GUI PEREIRA|12100|PDT|Deferido
240002539972|GUILHERME COLOMBO|22333|PL|Deferido
240002552122|GUILHERME DUARTE|25250|PRD|Deferido
240002535451|GUILHERME MARTINS|30190|NOVO|Deferido
240002533286|HANERON|12200|PDT|Deferido
240002552223|HENRIQUE TODESCHINI|36777|AGIR|Deferido
240002533282|HILDA DEOLA|12000|PDT|Deferido
240002539553|IARA HAUSMANN|20122|PODE|Deferido
240002541378|INAJARA RODRIGUES|15180|MDB|Deferido
240002537798|INGRID SATERÉ MAWÉ|50180|PSOL|Deferido
240002552135|IRINEU FILHO|25190|PRD|Deferido
240002535453|ISADORA PIANA|30900|NOVO|Deferido
240002541387|ISAURA|15234|MDB|Deferido
240002539965|IVAN NAATZ|22555|PL|Deferido
240002543422|JACIARA DI SANTO|44055|UNIÃO|Deferido
240002540072|JACIARA MACHUGA|13040|PT|Deferido
240002543413|JACKSON GOETTEN|44333|UNIÃO|Deferido
240002539985|JAIR MIOTTO|22422|PL|Deferido
240002543544|JAIRO|14999|MISSÃO|Deferido
240002535446|JAIRO TEIXEIRA|30200|NOVO|Deferido
240002554186|JANA MEDEIROS|77773|SOLIDARIEDADE|Deferido
240002533280|JANETE KRUEGER|12102|PDT|Deferido
240002539569|JEAN ANTIGRANIZO|20789|PODE|Deferido
240002537908|JEAN KUHLMANN|10022|REPUBLICANOS|Deferido
240002540080|JEAN VOLPATO|13313|PT|Deferido
240002537930|JEFERSON CARDOZO|10444|REPUBLICANOS|Deferido
240002537909|JEFFERSON MONTEIRO|10333|REPUBLICANOS|Deferido
240002533298|JEFINHO CHUPEL|12001|PDT|Deferido
240002541379|JERRY COMPER|15010|MDB|Deferido
240002539971|JESSÉ LOPES|22022|PL|Deferido
240002539571|JESSICA PRADO|20777|PODE|Deferido
240002537104|JESSICA RODRIGUES|45199|PSDB|Deferido
240002537801|JÔ MARQUEZ|50096|PSOL|Deferido
240002541369|JOÃO COBALCHINI|15600|MDB|Deferido
240002552131|JOAO DO POSTO|25123|PRD|Deferido
240002540102|JOÃO PAULO|13200|PT|Deferido
240002533306|JOÃO ROQUE|12320|PDT|Deferido
240002539572|JOEL SANTOS DA RÁDIO|20007|PODE|Deferido
240002552929|JOELMA CARDOSO|25079|PRD|Deferido
240002552930|JORGE JUNIOR|77777|SOLIDARIEDADE|Aguardando julgamento
240002539576|JORGE KRUGER|20123|PODE|Deferido
240002533299|JOSÉ CARLOS|12321|PDT|Deferido
240002537805|JOSÉ JÚLIO GUAHNON|18800|REDE|Aguardando julgamento
240002551473|JOSÉ THOMÉ|55888|PSD|Deferido
240002552129|JOSI CARVALHO|25333|PRD|Deferido
240002541375|JOSI MENESTRINA|15844|MDB|Deferido
240002543389|JU DO TAXI|44042|UNIÃO|Deferido
240002537105|JUCEMAR CUSTÓDIO (BUJÃO)|45222|PSDB|Deferido
240002552126|JUCY ECKART|25256|PRD|Deferido
240002535447|JÚLIA ILHA|30321|NOVO|Deferido
